taxonID,scientificName,kingdom,phylum,class,order,family,nomenclaturalCode
gn_1990,Geotrygon caniceps,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_1991,Geotrygon leucometopia,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_1992,Geotrygon chrysia,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_1993,Geotrygon mystacea,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_1994,Leptotrygon veraguensis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_1995,Leptotila verreauxi,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_1996,Leptotila verreauxi [verreauxi Group],Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_1997,Leptotila verreauxi capitalis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_1998,Leptotila verreauxi angelica,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_1999,Leptotila verreauxi fulviventris,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2000,Leptotila verreauxi bangsi,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2001,Leptotila verreauxi nuttingi,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2002,Leptotila verreauxi riottei,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2003,Leptotila verreauxi verreauxi,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2004,Leptotila verreauxi zapluta,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2005,Leptotila verreauxi tobagensis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2006,Leptotila verreauxi decolor,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2007,Leptotila verreauxi [brasiliensis Group],Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2008,Leptotila verreauxi brasiliensis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2009,Leptotila verreauxi approximans,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2010,Leptotila verreauxi decipiens,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2011,Leptotila verreauxi chalcauchenia,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2012,Leptotila jamaicensis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2013,Leptotila jamaicensis gaumeri,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2014,Leptotila jamaicensis collaris,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2015,Leptotila jamaicensis jamaicensis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2016,Leptotila jamaicensis neoxena,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2017,Leptotila cassinii,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2018,Leptotila cassinii cerviniventris,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2019,Leptotila cassinii rufinucha,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2020,Leptotila cassinii cassinii,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2021,Leptotila conoveri,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2022,Leptotila ochraceiventris,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2023,Leptotila plumbeiceps,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2024,Leptotila plumbeiceps plumbeiceps/notia,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2025,Leptotila plumbeiceps plumbeiceps,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2026,Leptotila plumbeiceps notia,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2027,Leptotila plumbeiceps battyi/malae,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2028,Leptotila plumbeiceps malae,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2029,Leptotila plumbeiceps battyi,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2030,Leptotila rufaxilla,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2031,Leptotila rufaxilla pallidipectus,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2032,Leptotila rufaxilla dubusi,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2033,Leptotila rufaxilla rufaxilla,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2034,Leptotila rufaxilla hellmayri,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2035,Leptotila rufaxilla bahiae,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2036,Leptotila rufaxilla reichenbachii,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2037,Leptotila wellsi,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2038,Leptotila pallida,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2039,Leptotila megalura,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2040,Zentrygon carrikeri,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2041,Zentrygon costaricensis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2042,Zentrygon lawrencii,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2043,Zentrygon albifacies,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2044,Zentrygon frenata,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2045,Zentrygon frenata bourcieri,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2046,Zentrygon frenata subgrisea,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2047,Zentrygon frenata frenata,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2048,Zentrygon frenata margaritae,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2049,Zentrygon linearis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2050,Zentrygon linearis linearis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2051,Zentrygon linearis trinitatis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2052,Zentrygon chiriquensis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2053,Zentrygon goldmani,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2054,Zentrygon goldmani oreas,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2055,Zentrygon goldmani goldmani,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2056,Zenaida meloda,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2057,Zenaida asiatica,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2058,Zenaida asiatica mearnsi,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2059,Zenaida asiatica asiatica,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2060,Zenaida asiatica australis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2061,Zenaida aurita,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2062,Zenaida aurita salvadorii,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2063,Zenaida aurita zenaida,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2064,Zenaida aurita aurita,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2065,Zenaida galapagoensis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2066,Zenaida galapagoensis galapagoensis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2067,Zenaida galapagoensis exsul,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2068,Zenaida auriculata,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2069,Zenaida auriculata stenura,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2070,Zenaida auriculata hypoleuca,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2071,Zenaida auriculata caucae,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2072,Zenaida auriculata antioquiae,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2073,Zenaida auriculata pentheria,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2074,Zenaida auriculata vinaceorufa,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2075,Zenaida auriculata jessieae,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2076,Zenaida auriculata marajoensis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2077,Zenaida auriculata noronha,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2078,Zenaida auriculata chrysauchenia,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2079,Zenaida auriculata auriculata,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2080,Zenaida macroura,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2081,Zenaida macroura marginella,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2082,Zenaida macroura carolinensis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2083,Zenaida macroura macroura,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2084,Zenaida macroura clarionensis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2085,Zenaida macroura turturilla,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2086,Zenaida graysoni,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2087,Caloenas nicobarica,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2088,Caloenas nicobarica nicobarica,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2089,Caloenas nicobarica pelewensis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2090,Caloenas maculata,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2091,Raphus cucullatus,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2092,Pezophaps solitaria,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2093,Gallicolumba tristigmata,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2094,Gallicolumba tristigmata tristigmata,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2095,Gallicolumba tristigmata bimaculata,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2096,Gallicolumba tristigmata auripectus,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2097,Gallicolumba rufigula,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2098,Gallicolumba rufigula rufigula,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2099,Gallicolumba rufigula septentrionalis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2100,Gallicolumba rufigula helviventris,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2101,Gallicolumba rufigula alaris,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2102,Gallicolumba rufigula orientalis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2103,Gallicolumba platenae,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2104,Gallicolumba keayi,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2105,Gallicolumba menagei,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2106,Gallicolumba luzonica,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2107,Gallicolumba luzonica griseolateralis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2108,Gallicolumba luzonica luzonica,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2109,Gallicolumba luzonica rubiventris,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2110,Gallicolumba crinigera,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2111,Gallicolumba crinigera leytensis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2112,Gallicolumba crinigera crinigera,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2113,Gallicolumba crinigera bartletti,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2114,Microgoura meeki,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2115,Trugon terrestris,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2116,Trugon terrestris terrestris,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2117,Trugon terrestris mayri,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2118,Trugon terrestris leucopareia,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2119,Otidiphaps nobilis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2120,Otidiphaps nobilis nobilis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2121,Otidiphaps nobilis aruensis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2122,Otidiphaps nobilis cervicalis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2123,Otidiphaps nobilis insularis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2124,Goura cristata,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2125,Goura sclaterii,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2126,Goura scheepmakeri,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2127,Goura victoria,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2128,Goura victoria victoria,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2129,Goura victoria beccarii,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2130,Didunculus strigirostris,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2131,Phapitreron leucotis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2132,Phapitreron leucotis leucotis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2133,Phapitreron leucotis nigrorum,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2134,Phapitreron leucotis brevirostris/occipitalis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2135,Phapitreron leucotis brevirostris,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2136,Phapitreron leucotis occipitalis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2137,Phapitreron amethystinus,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2138,Phapitreron amethystinus amethystinus/imeldae,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2139,Phapitreron amethystinus amethystinus,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2140,Phapitreron amethystinus imeldae,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2141,Phapitreron amethystinus maculipectus,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2142,Phapitreron amethystinus frontalis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2143,Phapitreron brunneiceps,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2144,Phapitreron cinereiceps,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2145,Treron olax,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2146,Treron vernans,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2147,Treron fulvicollis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2148,Treron fulvicollis fulvicollis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2149,Treron fulvicollis melopogenys,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2150,Treron fulvicollis oberholseri,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2151,Treron fulvicollis baramensis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2152,Treron bicinctus,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2153,Treron bicinctus bicinctus,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2154,Treron bicinctus leggei,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2155,Treron bicinctus domvilii,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2156,Treron bicinctus javanus,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2157,Treron pompadora,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2158,Treron affinis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2159,Treron chloropterus,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2160,Treron phayrei,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2161,Treron phayrei conoveri,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2162,Treron phayrei phayrei,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2163,Treron axillaris,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2164,Treron axillaris amadoni,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2165,Treron axillaris axillaris,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2166,Treron axillaris canescens,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2167,Treron axillaris everetti,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2168,Treron aromaticus,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2169,Treron curvirostra,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2170,Treron curvirostra curvirostra,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2171,Treron curvirostra hypothapsinus,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2172,Treron griseicauda,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2173,Treron griseicauda sangirensis,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2174,Treron griseicauda wallacei,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2175,Treron griseicauda griseicauda,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2176,Treron griseicauda vordermani,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2177,Treron teysmannii,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2178,Treron floris,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2179,Treron psittaceus,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
gn_2180,Treron capellei,Animalia,Chordata,Aves,Columbiformes,Columbidae (Pigeons and Doves),ICZN
